id,model
warmup_results_0_8_linux3_e3_1240___HHVM-default-php.json#spectralnorm---28,FCN
warmup_results_0_8_linux3_e3_1240___HHVM-default-php.json#spectralnorm---7,OSCNN
warmup_results_0_8_linux3_e3_1240___HHVM-default-php.json#spectralnorm---6,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---0,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---7,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---9,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---1,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---10,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---11,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---12,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---27,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---13,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---17,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---14,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---15,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---29,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---16,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---20,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---8,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---19,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---2,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---21,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---3,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---22,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---23,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---25,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---26,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---28,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---4,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#binarytrees---6,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---0,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---4,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---1,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---14,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---2,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---9,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---10,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---21,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---11,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---28,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---12,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---13,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---29,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---15,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---16,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---26,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---17,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---20,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---18,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---22,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---19,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---23,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---24,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---25,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---27,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---3,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---5,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---6,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---7,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fannkuch_redux---8,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---0,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---28,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---1,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---10,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---11,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---22,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---12,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---13,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---18,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---9,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---14,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---19,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---21,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---15,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---16,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---27,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---8,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---2,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---5,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---20,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---3,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---23,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---24,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---25,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---26,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---4,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---29,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---6,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#fasta---7,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---0,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---1,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---11,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---10,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---12,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---13,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---28,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---14,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---15,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---16,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---17,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---18,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---19,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---20,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---8,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---2,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---21,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---22,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---23,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---24,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---25,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---26,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---27,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---29,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---4,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---3,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---5,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---6,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---7,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#nbody---9,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---1,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---10,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---11,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---12,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---22,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---25,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---26,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---14,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---15,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---16,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---17,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---5,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---18,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---20,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---19,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---23,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---2,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---21,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---8,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---24,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---7,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---27,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---29,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---28,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---3,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---4,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---6,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#richards---9,OSCNN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---0,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---23,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---6,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---1,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---12,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---13,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---20,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---14,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---16,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---4,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---18,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---2,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---25,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---22,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---24,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---27,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---26,Rocket
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---28,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---29,FCN
warmup_results_0_8_linux3_e3_1240___Hotspot-default-java.json#spectralnorm---8,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---0,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---22,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---1,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---12,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---19,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---10,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---23,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---4,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---11,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---7,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---13,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---14,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---15,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---16,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---20,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---17,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---2,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---21,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---18,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---24,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---9,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---25,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---26,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---8,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---27,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---28,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---3,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---5,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---29,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#binarytrees---6,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---0,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---1,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---11,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---18,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---10,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---23,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---5,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---9,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---12,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---19,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---13,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---2,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---7,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---14,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---15,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---16,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---27,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---17,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---24,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---20,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---21,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---22,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---25,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---26,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---28,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---29,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---3,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---6,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#fannkuch_redux---8,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---0,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---20,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---24,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---26,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---1,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---10,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---11,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---12,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---8,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---13,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---3,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---14,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---7,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---15,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---16,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---2,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---23,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---4,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---17,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---18,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---9,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---19,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---21,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---22,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---25,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---27,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---28,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---29,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---6,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#nbody---5,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---0,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---1,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---21,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---23,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---10,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---11,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---26,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---27,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---12,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---13,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---14,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---15,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---16,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---29,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---8,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---17,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---5,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---18,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---20,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---19,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---2,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---28,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---4,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---9,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---22,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---6,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---24,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---25,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---3,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#richards---7,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---0,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---1,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---11,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---19,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---22,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---10,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---13,FCN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---12,Rocket
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---18,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---24,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---14,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---2,OSCNN
warmup_results_0_8_linux3_e3_1240___JRubyTruffle-default-ruby.json#spectralnorm---15,OSCNN
